v8-version,5,1,281,88,0
code-creation,Handler,4,0x3d2d2ec8ace0,200,"isSimple"
code-creation,Handler,4,0x3d2d2ec8adc0,192,"blockParams"
code-creation,Handler,4,0x3d2d2ec8ae80,164,"compile"
code-creation,Handler,4,0x3d2d2ec8af40,224,"environment"
code-creation,Handler,4,0x3d2d2ec8b020,224,"options"
code-creation,Handler,4,0x3d2d2ec8b100,200,"stringParams"
code-creation,Handler,4,0x3d2d2ec8b1e0,200,"trackIds"
code-creation,Handler,4,0x3d2d2ec8b2c0,200,"precompile"
code-creation,Handler,4,0x3d2d2ec8b3a0,145,symbol("nonexistent_symbol" hash 1db7469)
code-creation,Handler,4,0x3d2d2ec8b440,200,"name"
code-creation,Handler,4,0x3d2d2ec8b520,200,"isChild"
code-creation,Handler,4,0x3d2d2ec8b600,224,"context"
code-creation,Handler,4,0x3d2d2ec8b6e0,164,"preamble"
code-creation,Handler,4,0x3d2d2ec8b7a0,192,"lastContext"
code-creation,Handler,4,0x3d2d2ec8b860,224,"source"
code-creation,Handler,4,0x3d2d2ec8b940,200,"decorators"
code-creation,Handler,4,0x3d2d2ec8ba20,192,"stackSlot"
code-creation,Handler,4,0x3d2d2ec8bae0,200,"stackVars"
code-creation,Handler,4,0x3d2d2ec8bbc0,200,"aliases"
code-creation,Handler,4,0x3d2d2ec8bca0,224,"registers"
code-creation,Handler,4,0x3d2d2ec8bd80,200,"hashes"
code-creation,Handler,4,0x3d2d2ec8be60,200,"compileStack"
code-creation,Handler,4,0x3d2d2ec8bf40,200,"inlineStack"
code-creation,Handler,4,0x3d2d2ec8c020,200,"blockParams"
code-creation,Stub,4,0x3d2d2ec8c100,120,"LoadConstantStub"
code-creation,Handler,4,0x3d2d2ec8c180,164,"compileChildren"
code-creation,Handler,4,0x3d2d2ec8c240,145,symbol("nonexistent_symbol" hash 1db7469)
code-creation,Handler,4,0x3d2d2ec8c2e0,200,"useDepths"
code-creation,Handler,4,0x3d2d2ec8c3c0,200,"useBlockParams"
code-creation,Handler,4,0x3d2d2ec8c4a0,224,"currentLocation"
code-creation,Handler,4,0x3d2d2ec8c580,164,"appendContent"
code-creation,Handler,4,0x3d2d2ec8c640,224,"pendingLocation"
code-creation,Handler,4,0x3d2d2ec8c720,200,"pendingContent"
code-creation,Handler,4,0x3d2d2ec8c800,144,"currentLocation"
code-creation,Handler,4,0x3d2d2ec8c8a0,164,"getContext"
code-creation,LazyCompile,0,0x3d2d2ec8c960,228,"getContext /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:415:34",0x1946c379c4b8,~
code-creation,Handler,4,0x3d2d2ec8ca60,164,"pushProgram"
code-creation,LazyCompile,0,0x3d2d2ec8cb20,468,"pushProgram /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:603:36",0x1946c379ce78,~
code-creation,LazyCompile,0,0x3d2d2ec8cd00,316,"pushStackLiteral /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:850:46",0x1946c379d838,~
code-creation,LazyCompile,0,0x3d2d2ec8ce40,212,"Literal /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:20:17",0x1946c379b7f8,~
code-creation,LazyCompile,0,0x3d2d2ec8cf20,876,"push /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:841:22",0x1946c379d778,~
code-creation,Stub,4,0x3d2d2ec8d2a0,120,"LoadConstantStub"
code-creation,Handler,4,0x3d2d2ec8d320,164,"pushStackLiteral"
code-creation,Stub,4,0x3d2d2ec8d3e0,120,"LoadConstantStub"
code-creation,Handler,4,0x3d2d2ec8d460,164,"push"
code-creation,Handler,4,0x3d2d2ec8d520,200,"value"
code-creation,Handler,4,0x3d2d2ec8d600,164,symbol("Symbol.hasInstance" hash 1cb9da9b)
code-creation,Stub,4,0x3d2d2ec8d6c0,180,"StoreFieldStub"
code-creation,Handler,4,0x3d2d2ec8d780,164,"lookupOnContext"
code-creation,LazyCompile,0,0x3d2d2ec8d840,708,"lookupOnContext /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:436:44",0x1946c379c638,~
code-creation,LazyCompile,0,0x3d2d2ec8db20,364,"pushContext /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:425:36",0x1946c379c578,~
code-creation,LazyCompile,0,0x3d2d2ec8dca0,340,"contextName /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:963:36",0x1946c379def8,~
code-creation,Stub,15,0x3d2d2ec8de00,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*Smi->String)"
code-creation,LazyCompile,0,0x3d2d2ec8de80,1056,"resolvePath /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:480:36",0x1946c379c878,~
tick,0x100338e,10691686,0,0x2,2,0xe84b10,0x3d2d2ec8e19c,0x3d2d2ec8dabb,0x3d2d2ec6dc09,0x3d2d2ec5c784,0x3d2d2ec5c488,0x3d2d2ec5c375,0x3d2d2ec522c2,0x3d2d2ec55946,0x3d2d2ec555b7
code-creation,LazyCompile,0,0x3d2d2ec8e2a0,2004,"replaceStack /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:865:38",0x1946c379d9b8,~
code-creation,LazyCompile,0,0x3d2d2ec8ea80,260,"isInline /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:929:30",0x1946c379dcb8,~
code-creation,LazyCompile,0,0x3d2d2ec8eba0,1228,"popStack /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:933:30",0x1946c379dd78,~
code-creation,LazyCompile,0,0x3d2d2ec8f080,492," /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:493:34",0xb0190327f68,~
code-creation,LazyCompile,0,0x3d2d2ec8f280,572,"nameLookup /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:29:34",0x1946c379ba38,~
code-creation,LazyCompile,0,0x3d2d2ec8f4c0,388,"JavaScriptCompiler.isValidJavaScriptVariableName /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:1103:61",0x1946c379e718,~
code-creation,RegExp,6,0x3d2d2ec8f660,956,"^[a-zA-Z_$][0-9a-zA-Z_$]*$"
code-creation,Handler,4,0x3d2d2ec8fa20,164,"invokeAmbiguous"
code-creation,LazyCompile,0,0x3d2d2ec8fae0,1620,"invokeAmbiguous /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:672:44",0x1946c379d178,~
code-creation,LazyCompile,0,0x3d2d2ec90140,460,"useRegister /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:834:36",0x1946c379d6b8,~
code-creation,Stub,4,0x3d2d2ec90320,120,"LoadConstantStub"
code-creation,Handler,4,0x3d2d2ec903a0,164,"isInline"
code-creation,LazyCompile,0,0x3d2d2ec90460,652,"emptyHash /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:542:32",0x1946c379cab8,~
code-creation,LazyCompile,0,0x3d2d2ec90700,988,"setupHelper /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:993:36",0x1946c379e1f8,~
code-creation,LazyCompile,0,0x3d2d2ec90ae0,724,"setupHelperArgs /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:1077:44",0x1946c379e378,~
code-creation,LazyCompile,0,0x3d2d2ec90dc0,2816,"setupParams /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:1007:36",0x1946c379e2b8,~
code-creation,LazyCompile,0,0x3d2d2ec918c0,308,"quotedString /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:971:38",0x1946c379dfb8,~
code-creation,Handler,4,0x3d2d2ec91a00,164,symbol("Symbol.hasInstance" hash 1cb9da9b)
code-creation,LazyCompile,0,0x3d2d2ec91ac0,308,"objectLiteral /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:975:40",0x1946c379e078,~
tick,0x0,10692740,0,0x0,2
code-creation,LazyCompile,0,0x3d2d2ec91c00,1400,"objectLiteral /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/handlebars/dist/cjs/handlebars/compiler/code-gen.js:123:40",0x1946c37a3230,~
code-creation,Handler,4,0x3d2d2ec92180,164,"quotedString"
code-creation,LazyCompile,0,0x3d2d2ec92240,744,"generateList /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/handlebars/dist/cjs/handlebars/compiler/code-gen.js:141:38",0x1946c37a32f0,~
code-creation,LazyCompile,0,0x3d2d2ec92540,992,"SourceNode_prepend /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/source-map/lib/source-map/source-node.js:196:61",0x1946c3767c10,~
code-creation,Stub,15,0x3d2d2ec92920,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,Stub,15,0x3d2d2ec929a0,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,Stub,15,0x3d2d2ec92a20,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,LazyCompile,0,0x3d2d2ec92aa0,612,"aliasable /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:979:32",0x1946c379e138,~
code-creation,Handler,4,0x3d2d2ec92d20,200,"helpers.helperMissing"
code-creation,Handler,4,0x3d2d2ec92e00,200,"aliasable"
code-creation,Handler,4,0x3d2d2ec92ee0,192,"referenceCount"
code-creation,Handler,4,0x3d2d2ec92fa0,200,"""function"""
code-creation,LazyCompile,0,0x3d2d2ec93080,532,"functionCall /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/handlebars/dist/cjs/handlebars/compiler/code-gen.js:113:38",0x1946c37a30b0,~
code-creation,Handler,4,0x3d2d2ec932a0,164,"empty"
code-creation,Stub,15,0x3d2d2ec93360,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,Stub,15,0x3d2d2ec933e0,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,Handler,4,0x3d2d2ec93460,164,"appendEscaped"
code-creation,LazyCompile,0,0x3d2d2ec93520,556,"appendEscaped /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:404:40",0x1946c379c3f8,~
code-creation,Handler,4,0x3d2d2ec93760,200,"container.escapeExpression"
code-creation,Handler,4,0x3d2d2ec93840,164,"push"
code-creation,Handler,4,0x3d2d2ec93900,164,"appendToBuffer"
code-creation,Handler,4,0x3d2d2ec939c0,200,"appendToBuffer"
code-creation,Handler,4,0x3d2d2ec93aa0,164,"appendContent"
code-creation,Handler,4,0x3d2d2ec93b60,144,"pendingLocation"
code-creation,Handler,4,0x3d2d2ec93c00,164,"getContext"
code-creation,Handler,4,0x3d2d2ec93cc0,164,"pushProgram"
code-creation,Handler,4,0x3d2d2ec93d80,164,"lookupOnContext"
code-creation,Handler,4,0x3d2d2ec93e40,164,"pushContext"
code-creation,Stub,4,0x3d2d2ec93f00,120,"LoadConstantStub"
code-creation,Handler,4,0x3d2d2ec93f80,164,"contextName"
code-creation,Handler,4,0x3d2d2ec94040,164,"resolvePath"
code-creation,Stub,4,0x3d2d2ec94100,120,"LoadConstantStub"
code-creation,Handler,4,0x3d2d2ec94180,164,"replaceStack"
code-creation,Stub,4,0x3d2d2ec94240,120,"LoadConstantStub"
code-creation,Handler,4,0x3d2d2ec942c0,164,"popStack"
code-creation,Handler,4,0x3d2d2ec94380,164,symbol("Symbol.hasInstance" hash 1cb9da9b)
code-creation,Handler,4,0x3d2d2ec94440,164,"nameLookup"
code-creation,Handler,4,0x3d2d2ec94500,164,"invokeAmbiguous"
code-creation,Stub,4,0x3d2d2ec945c0,120,"LoadConstantStub"
code-creation,Handler,4,0x3d2d2ec94640,164,"useRegister"
code-creation,Handler,4,0x3d2d2ec94700,164,"emptyHash"
tick,0xfef501,10693796,0,0x7fff11c7ca20,0,0xd07450,0x3d2d2ec8fc69,0x3d2d2ec6dc09,0x3d2d2ec5c784,0x3d2d2ec5c488,0x3d2d2ec5c375,0x3d2d2ec522c2,0x3d2d2ec55946,0x3d2d2ec555b7
code-creation,Stub,4,0x3d2d2ec947c0,120,"LoadConstantStub"
code-creation,Handler,4,0x3d2d2ec94840,164,"setupHelper"
code-creation,Stub,4,0x3d2d2ec94900,120,"LoadConstantStub"
code-creation,Handler,4,0x3d2d2ec94980,164,"setupHelperArgs"
code-creation,Stub,4,0x3d2d2ec94a40,120,"LoadConstantStub"
code-creation,Handler,4,0x3d2d2ec94ac0,164,"setupParams"
code-creation,Stub,4,0x3d2d2ec94b80,120,"LoadConstantStub"
code-creation,Handler,4,0x3d2d2ec94c00,164,"quotedString"
code-creation,Handler,4,0x3d2d2ec94cc0,200,"name"
code-creation,Handler,4,0x3d2d2ec94da0,200,"hash"
code-creation,Handler,4,0x3d2d2ec94e80,200,"data"
code-creation,Stub,4,0x3d2d2ec94f60,120,"LoadConstantStub"
code-creation,Handler,4,0x3d2d2ec94fe0,164,"objectLiteral"
code-creation,Handler,4,0x3d2d2ec950a0,164,"objectLiteral"
code-creation,LazyCompile,0,0x3d2d2ec95160,460,"get global native regexp.js:808:25",0x2138f1f5fc98,~
code-creation,Handler,4,0x3d2d2ec95340,164,"generateList"
code-creation,Handler,4,0x3d2d2ec95400,164,"prepend"
code-creation,Stub,4,0x3d2d2ec954c0,120,"LoadConstantStub"
code-creation,Handler,4,0x3d2d2ec95540,164,"aliasable"
code-creation,LazyCompile,1,0x3d2d2ec95600,347,"get global native regexp.js:808:25",0x2138f1f5fc98,*
code-creation,Stub,4,0x3d2d2ec95760,184,"StoreFieldStub"
code-creation,Handler,4,0x3d2d2ec95820,164,"functionCall"
code-creation,Handler,4,0x3d2d2ec958e0,164,"append"
code-creation,LazyCompile,0,0x3d2d2ec959a0,1260,"append /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:382:26",0x1946c379c338,~
code-creation,LazyCompile,0,0x3d2d2ec95ea0,628,"incrStack /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:904:32",0x1946c379da78,~
code-creation,Stub,15,0x3d2d2ec96120,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*Smi->String)"
code-creation,LazyCompile,0,0x3d2d2ec961a0,252,"topStackName /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:911:38",0x1946c379db38,~
code-creation,Stub,15,0x3d2d2ec962a0,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*Smi->String)"
code-creation,LazyCompile,0,0x3d2d2ec96320,948,"topStack /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:951:30",0x1946c379de38,~
code-creation,LazyCompile,0,0x3d2d2ec966e0,236," /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:384:34",0xb019030aea8,~
code-creation,Stub,4,0x3d2d2ec967e0,120,"LoadConstantStub"
code-creation,Handler,4,0x3d2d2ec96860,164,"pushSource"
code-creation,Handler,4,0x3d2d2ec96920,164,"isEmpty"
code-creation,Handler,4,0x3d2d2ec969e0,164,"createFunctionContext"
code-creation,Stub,15,0x3d2d2ec96aa0,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,Stub,15,0x3d2d2ec96b20,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
tick,0x3d2d2ea0be20,10694855,0,0x3d2d2ec727c8,0,0x3d2d2ec6e304,0x3d2d2ec5c784,0x3d2d2ec5c488,0x3d2d2ec5c375,0x3d2d2ec522c2,0x3d2d2ec55946,0x3d2d2ec555b7
code-creation,Stub,15,0x3d2d2ec96ba0,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*Smi->String)"
code-creation,Stub,15,0x3d2d2ec96c20,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,Stub,15,0x3d2d2ec96ca0,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,Stub,15,0x3d2d2ec96d20,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,Stub,15,0x3d2d2ec96da0,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*Smi->String)"
code-creation,Handler,4,0x3d2d2ec96e20,164,"mergeSource"
code-creation,Handler,4,0x3d2d2ec96ee0,164,"each"
code-creation,LazyCompile,0,0x3d2d2ec96fa0,732,"substring native string.js:298:25",0x2138f1f57b90,~
code-creation,Stub,15,0x3d2d2ec97280,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,Stub,15,0x3d2d2ec97300,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,LazyCompile,0,0x3d2d2ec97380,372,"prepend /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/handlebars/dist/cjs/handlebars/compiler/code-gen.js:76:28",0x1946c37a2c30,~
code-creation,Handler,4,0x3d2d2ec97500,164,"merge"
code-creation,Handler,4,0x3d2d2ec975c0,171,"Function"
code-creation,Function,0,0x3d2d2ec97680,1372," :1:10",0x1946c373cf00,~
code-creation,Eval,0,0x3d2d2ec97be0,228,"",0x1946c373ce30,~
code-creation,Handler,4,0x3d2d2ec97ce0,164,"compilerInfo"
code-creation,Handler,4,0x3d2d2ec97da0,200,"useData"
code-creation,Handler,4,0x3d2d2ec97e80,224,"compilerOptions"
code-creation,Handler,4,0x3d2d2ec97f60,200,"decorator"
code-creation,Handler,4,0x3d2d2ec98040,200,"isTop"
code-creation,Handler,4,0x3d2d2ec98120,200,"_setup"
code-creation,Handler,4,0x3d2d2ec98200,212,"_child"
code-creation,Handler,4,0x3d2d2ec982e0,224,"helpers"
code-creation,Handler,4,0x3d2d2ec983c0,224,"_parent"
code-creation,Handler,4,0x3d2d2ec984a0,200,"root"
code-creation,LazyCompile,0,0x3d2d2ec98580,684,"escapeExpression /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/handlebars/dist/cjs/handlebars/utils.js:77:26",0x2b2e6fab93e0,~
code-creation,RegExp,6,0x3d2d2ec98840,800,"[&<>""'`=]"
code-creation,Stub,15,0x3d2d2ec98b60,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,Stub,15,0x3d2d2ec98be0,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,Stub,15,0x3d2d2ec98c60,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,Stub,15,0x3d2d2ec98ce0,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,LazyCompile,0,0x3d2d2ec98d60,292," /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/express-handlebars/lib/utils.js:24:21",0x2138f1facad8,~
code-creation,LazyCompile,0,0x3d2d2ec98ea0,1248,"exports.setImmediate timers.js:662:32",0x19d18d00abc8,~
code-creation,LazyCompile,0,0x3d2d2ec99380,636,"createImmediate timers.js:689:25",0x19d18d00a148,~
code-creation,LazyCompile,0,0x3d2d2ec99600,460,"Immediate timers.js:651:19",0x19d18d00a088,~
code-creation,LazyCompile,0,0x3d2d2ec997e0,420,"ImmediateList.append timers.js:525:42",0x19d18d00aa48,~
tick,0x0,10695912,0,0x7fff11c7fc20,2
code-creation,LazyCompile,0,0x3d2d2ec999a0,1056,"processImmediate timers.js:559:26",0x19d18d009e48,~
code-disable-optimization,"tryOnImmediate","TryFinallyStatement"
code-creation,LazyCompile,0,0x3d2d2ec99dc0,876,"tryOnImmediate timers.js:606:24",0x19d18d009f08,
code-creation,LazyCompile,0,0x3d2d2ec9a140,1124,"runCallback timers.js:631:21",0x19d18d009fc8,~
code-creation,LazyCompile,0,0x3d2d2ec9a5c0,236," /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/express-handlebars/lib/utils.js:25:31",0x1946c372b5c8,~
code-creation,LazyCompile,0,0x3d2d2ec9a6c0,348,"done /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/express/lib/response.js:960:27",0x1946c37ccf88,~
code-creation,LazyCompile,0,0x3d2d2ec9a820,3924,"send /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/express/lib/response.js:106:25",0x2b2e6fa84f40,~
code-creation,LazyCompile,0,0x3d2d2ec9b780,252,"res.get /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/express/lib/response.js:742:19",0x2b2e6fa85840,~
code-creation,LazyCompile,0,0x3d2d2ec9b880,572,"OutgoingMessage.getHeader _http_outgoing.js:372:47",0x9fa196bdb88,~
code-creation,LazyCompile,0,0x3d2d2ec9bac0,500,"contentType /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/express/lib/response.js:553:32",0x2b2e6fa85480,~
code-creation,LazyCompile,0,0x3d2d2ec9bcc0,1792,"header /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/express/lib/response.js:713:29",0x2b2e6fa85780,~
code-creation,RegExp,6,0x3d2d2ec9c3c0,1178,";\\s*charset\\s*="
code-creation,LazyCompile,0,0x3d2d2ec9c860,308,"lookup /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/mime/mime.js:102:19",0x2c78a858d630,~
code-creation,RegExp,6,0x3d2d2ec9c9a0,782,"^text\\/"
